,Unnamed: 0,Observation ID,Date,Time,Troop,Observers,Location,Latitude,Longitude,Rain Type,Land Use,Temperature,Cloud Cover,Wind,Wilderness,Den Type,Park Habitat,Count,Complete Count?,Group Spread,Number juveniles/ Sub-Adults,# Pups,# Pregnant,Pregnant third,Identifiable Individuals,Number sick,Illness Rank,Description of Signs,Number injured,Description of Injuries,Feces,# Feces,Urine,Anal Gland Secr.,Comments,Mix,Troop Name,Split,Columna1,Columna2,Columna3,AM/PM,Time up,Not seen,Columna4,ObsYear,ObsMonth,cleaner,Tuple
906,,KUBU311017,2017-10-31,7:20,KUBU,LP,Trash and staff house Big 5 Lodge,-17.79636,25.23986,No Rain,Lodge,,0,Slight ,Buildings,Building Material,,16.0,Yes,,2,,,,"BM36616, BM35616,",1,1,Slim juvenile,,,,,,,Male with old RC and no ear tag (BM36516 or 303115),,,,,,,,,,,2017.0,10.0,1.0,"(10.0, 2017.0)"
907,,KUBU151117,2017-11-15,8:56,KUBU,LP,At old scrap cars in Kubu Lodge,-17.79645,25.22896,No Rain,Lodge,25,45,Very,Slightly Degraded,Scrap Heap,,17.0,No,50,4,,,,BM36616,,,,,,,,,,BM36616 pregnat. RC without ear tag,,,,,,,,,,,2017.0,11.0,1.0,"(11.0, 2017.0)"
908,,KUBU24117,2017-11-24,8:50,KUBU,LP,Behind Buy n´Build,-17.79802,25.22846,No Rain,Urban,27,100,,Buildings,Cement Path,,9.0,No,,2,,,,"BM36616, BM38016",1,,Juvenile slim and brownisch in color ,,,,,,,"Comming out of den, forrage and playing",,,,,,,,,,,2017.0,11.0,1.0,"(11.0, 2017.0)"
909,,KUBU281117,2017-11-28,8:20,KUBU,LP,Run to Crock Farm,-17.795145,25.232948,No Rain,Urban,,20,,Buildings,,,7.0,No,,,,,,BM36616,,,,,,,,,,Male with old RC and no ear tag (BM36516 or 303115). two female (Incl BM36616) pregnant first third. I lost troop because of neigbour complaining about mongoose eating chicken and eggs.,,,,,,,,,,,2017.0,11.0,1.0,"(11.0, 2017.0)"
910,,KUBU041217,2017-12-04,15:30,KUBU,LP,Pit letrine next to Crock Farm,-17.79556,25.23243,No Rain,Urban,31,95,Slight ,Heavily degraded,Building,,32.0,No,,2,19,,,"BM36616, BM38016",1,3,Black collar (??) swollen nose and testicles,,,,,,,"Female with old RC, no black collar registrated, maybe fallen of transmitter?",,,,,,,,,,,2017.0,12.0,1.0,"(12.0, 2017.0)"
911,,KUBU121217,2017-12-12,7:55,KUBU,LP,Bakwena Lodge,-17.79486,25.23516,No Rain,Lodge,23,85,Slight ,Slightly Degraded,,,15.0,Yes,,3,,,,"BM45616, BM36616, BM38016",,,,,,Yes,1.0,,,"Male RC shift to the right, Could not see any of the pups, run to Crock Farm",,,,,,,,,,,2017.0,12.0,1.0,"(12.0, 2017.0)"
912,,KUBU141217,2017-12-14,7:55,KUBU,LP,Between main road and Kazungula Water Treatment Tank,-17.79905,25.23109,No Rain,Undeveloped,,35,Slight ,Slightly degraded,,,10.0,No,,1,,,,"BM36616, BM37116",,,,,,Yes,17.0,,,Saw me and run back to Water treatment tanks where I collected feces. BM37116 was from KWA,1,KUBU/KWA,,,,,,,,,2017.0,12.0,1.0,"(12.0, 2017.0)"
913,,KUBU191217,2017-12-19,14:28,KUBU,LP,Kubu Lodge,-17.795191,25.228257,Medium,Lodge,,100,No,Buildings,,,30.0,No,,,20,,,,,,,,,,,,,Run to abandoned cars,,,,,,,,,,,2017.0,12.0,1.0,"(12.0, 2017.0)"
914,,KUBU080218,2018-01-08,15:57,KUBU,"LP, KV",,,,No Rain,,,,,,,,40.0,No,,,22,4,"2,3","BM36616, BM38016",,,,,,,,,,Left organe could be BM38216 (KUBU) or BM37216 (KWA). RC pregnant last third,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
915,,KUBU110118,2018-01-11,7:05,KUBU,"LP, KV","Aliboats, Kazungula",-17.798383,25.229397,No Rain,Urban,,30,Yes,Buildings,Under metal tracks,,20.0,No,,2,20,4,"2,3","BM36616, BM38016",,,,,,Yes,22.0,,,BM38016 collar shift to the left. ,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
916,,KUBU150118,2018-01-15,12:24,KUBU,"LP, KV","Kubu Lodge, garden front of river",-17.79519,25.22702,No Rain,Lodge,34,1,Slight ,Cultivated (lawn),,,22.0,No,,,10,3,"2,3","BM36616, BM38016",1,2,Left orange swollen face,,,,,,,RC shifted to the left. Pups 4 and 10 weeks. Left organe could be BM38216 (KUBU) or BM37216 (KWA).,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
917,,KUBU120218,2018-02-12,10:11,KUBU,LP,"Behind stable, Kubu Lodge",-17.79819,25.2269,No Rain,Lodge,23,95,Slight ,Heavily degraded,,,8.0,No,,,,,,BM33616,,,,,,,,,,"Could only see adults, run away as soon as they saw me",,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
918,,KUBU140218,2018-02-14,15:04,KUBU,LP,In bush behind horse stable,-17.79801,25.22712,No Rain,Lodge,24,95,Slight ,Heavily degraded,,,17.0,No,,5,4,2,"1,3",,,,,,,Yes,8.0,,,RC chasing baboon. Pups around 10-12 weeks old playing with Juv. One SA has a very brownish furr half of the body to the tail. Don´t know if sick or dirty,,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
919,,KUBU210218,2018-02-21,12:43,KUBU,LP,Far tree next to day care center at Kubu Lodge,-17.79677,25.22889,No Rain,Lodge,29,95,No,Slightly Degraded,,,15.0,No,30,3,8,,,,,,,,,,,,,Forraging,,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
920,,KUBU270218,2018-02-27,15:56,KUBU,LP,,-17.79638,25.22647,,,,100,No,Heavily degraded,,,50.0,No,,10,20,,,,,,,,,Yes,1.0,,,RC Female. A lot of tiny pups (4-5 weeks).,,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
921,,KUBU210318,2018-03-21,9:33,KUBU,LP,Apostolic Faith Church International crossing to houses,-17.7963,25.23661,No Rain,Residential,26,45,Slight ,Buildings,,,53.0,No,,5,15,1,"2,3","BM38016, BM35716, BM38016",,,,1,Juv limping left hand,,,,,"BM36616 (RC 148.1588) dead under building material (-17.79835, 25.228196)",,,,,,,,,,,2018.0,3.0,1.0,"(3.0, 2018.0)"
957,,KUBU/KWA060917,2017-09-06,9:44,KUBU/KWA,"LP, GK  ","Old car cementery, Kubu Lodge",-17.7965,25.22882,No Rain,Lodge,24,0,No,Heavily degraded,,,25.0,No,,,,,,,,,,,,,,,,"Saw running away. Aprox 20 run towards main gate and 5 towards Camping rest rooms. trong signal from BM36616, BM38016, BM36716",,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
958,,KUBU/KWA120917,2017-09-12,10:51,KUBU/KWA,LP,"Right next to ""Tween Rest camp and Camp Site""",-17.797827,25.228265,No Rain,Urban,30,0,Slight ,Buildings,Building Material,,10.0,No,15,5,,,,,,,,,,,,,,"Strong signal but not seen BM36616, BM38016, BM36716",,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
959,,KUBU/KWA130917,2017-09-13,9:14,KUBU/KWA,LP,"Right next to ""Tween Rest camp and Camp Site""",-17.7979,25.22827,No Rain,Urban,26,0,Slight ,Buildings,Building Material,,16.0,Yes,10,,,,,"BM36616, BM36716, BM36516",2,"3,7","Adult with hair standing, very slim, SA or Adult very skinny hair standing and huched back",,,Yes,3.0,,,Coming out from den,,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
960,,KUBU/KWA140917,2017-09-14,10:20,KUBU/KWA,LP,"Resting under small House, left courner of Crock Farm",-17.795628,25.232077,No Rain,Urban,28,0,No,Buildings,,,11.0,No,10,,,,,,,,,,,,,,,"Saw 2 RC but could not identifie, strong signal from: BM36616, BM36716, BM38016. Neighbour complained mongoose eat all his chicks and eggs. He said there is an overpopulation of mongoose and he will start shooting them",,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
961,,KWA220616,2016-06-22,10:18,KWA,CA,Foraging in bush along dirt track beside Bridgetown,17.79479,25.208041,,,,,,,,,25.0,,,-,,,,"Telonics, New Sirtrack, Blue plastic, Old collar with half tail",-,,-,-,-,no,,no,no,,,,,,FIRST TIME KWA IS MENTIONED,,,,,,2016.0,6.0,1.0,"(6.0, 2016.0)"
962,,KWA230616,2016-06-23,12:48,KWA,CA and Mike,Foraging in bin and Nkanga Hotel,17.79646,25.21385,,,,,,,,,17.0,No,,-,,,,"Old collar w/ half tail, Blue plastic",-,,-,-,-,no,,no,no,,,,,,,,,,,,2016.0,6.0,1.0,"(6.0, 2016.0)"
1007,,LIB060117,2017-01-06,10:16,LIB,Kabelo,Behind Kaza,-17.797434,25.153876,No Rain,Urban,-,-,No,Buildings,-,-,5.0,,-,-,,,,Blue collar (male),,-,,,,,,no,no,,,,,,,,,,,,2017.0,1.0,1.0,"(1.0, 2017.0)"
1008,,LIB300117,2017-01-30,14:00,LIB,"Mike, Nate, Kabelo",Buildings world yard (across street),17.796635,25.155001,No Rain,Urban,-,60,No,Heavily degraded,Scrap Heap,-,10.0,No,30,-,,,,"Green or blue collar, we trapped and put radio collar on one",-,-,-,-,-,-,,no,no,None look sick,,,,,,,,,,,2017.0,1.0,1.0,"(1.0, 2017.0)"
1009,,LIB010217,2017-02-01,12:00,LIB,Kabelo,Builders World,17.796458,25.155672,Light,Residential,-,-,-,Buildings,Building Material,-,7.0,,-,-,,,,-,-,-,,,,,,no,no,,,,,,,,,,,,2017.0,2.0,1.0,"(2.0, 2017.0)"
1010,,LIB060217,2017-02-06,15:48,LIB,Mike,Path between BTC and Builders World,27.796361,25.155764,No Rain,Urban,-,90,No,Buildings,-,-,10.0,No,-,-,,,,"Green or blue collar, Radio collar",-,-,-,-,-,-,,no,no,,,,,,,,,,,,2017.0,2.0,1.0,"(2.0, 2017.0)"
1011,,LIB090217,2017-02-09,16:06,LIB,"Mike, Kabelo","Residence, foraging behind pit latrine",17.79616,25.15634,No Rain,Residential,-,40,No,Heavily degraded,-,-,8.0,,10,2,,,,Green collar,-,-,-,-,-,-,,no,no,All look healthy,,,,,,,,,,,2017.0,2.0,1.0,"(2.0, 2017.0)"
1012,,LIB230217,2017-02-23,15:00,LIB,"Mike, Kabelo",BTC near Builders World,17.796341,25.156185,No Rain,Residential,-,100,No,Heavily degraded,-,-,14.0,,10,3,,,,Green collar (BM29415),-,-,-,-,-,-,,-,-,,,,,,,,,,,,2017.0,2.0,1.0,"(2.0, 2017.0)"
1013,,LIB030317,2017-03-03,16:05,LIB,Mike,Junk pile at BTC,17.79667,25.155932,No Rain,Urban,-,0,No,Heavily degraded,Scrap Heap,-,9.0,,5,4,,,,R. purple/collar,0,-,-,-,-,-,,-,-,-,,,,,,,,,,,2017.0,3.0,1.0,"(3.0, 2017.0)"
1014,,LIB090317,2017-03-09,8:45,LIB,Kabelo,Newtown across from old bakery,,,No Rain,Residential,-,-,No,Heavily degraded,Scrap Heap,-,11.0,,-,5,,,,"40617, 29415",-,-,-,-,-,-,,-,-,-,,,,,,,,,,,2017.0,3.0,1.0,"(3.0, 2017.0)"
1015,,LIB270317,2017-03-27,10:30,LIB,"Lena, Kabelo",In Department of Animal Health and Production,-,-,No Rain,Residential,-,10,No,-,Building Material,-,12.0,No,15?,"Non ear tag or collar, all looks healthy",,,,-,-,-,-,-,Yes,-,,-,-,"Seems to be healthy, no radiocollar, collected 3 feces (2 quite dry, 1 fresh) ",,,,,,,,,,,2017.0,3.0,1.0,"(3.0, 2017.0)"
1016,,LIB300317,2017-03-30,8:27,LIB,Kabelo,"Den by Central Bistriet Council, seen by Veterinary building",-,-,-,-,-,-,No,Buildings,Building Material,,12.0,Yes,,12,,,,"BM40617, BM29415",-,-,-,-,-,-,,-,-,BM29415 from FOR to LIB troop!,,,,,,,,,,,2017.0,3.0,1.0,"(3.0, 2017.0)"
1017,,LIB030417,2017-04-03,10:45,LIB,"Lena, Kabelo",-,-17.79806,25.15502,No Rain,Urban,-,0,No,-,-,-,7.0,-,3,,,,,"Male with green collar, BM40617",-,-,-,-,-,-,,-,-,Troop looks healthy,,,,,,,,,,,2017.0,4.0,1.0,"(4.0, 2017.0)"
1018,,LIB100417,2017-04-10,12:00,LIB,"Lena, Kabelo","Behind picnic house in New Town, behind old bakery in Den. ",-17.79773,25.15428,No Rain,Urban,-,30,No,Buildings,Building Material,-,2.0,No,-,-,,,,BM40617,-,-,-,-,-,-,,-,-,,,,,,,,,,,,2017.0,4.0,1.0,"(4.0, 2017.0)"
1019,,LIB020517,2017-05-02,10:00,LIB,"Lena, Kabelo",Pinck house,-17.80649,25.14877,No Rain,Urban,-,0,Yes,Buildings,-,-,13.0,No,150,13,,,,BM40617; BM29415,-,-,-,-,-,-,,-,-,"Left one pupe behind, went to get it later.",,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1020,,LIB040517,2017-05-04,9:52,LIB,"LP, PM, NG",,-17.79845,25.15334,No Rain,Urban,-,0,Yes,Buildings,-,-,16.0,No,-,7,,,,BM29415; BM40617,-,-,-,-,-,-,,-,-,Seems healthy,,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1021,,LIB050517,2017-05-05,9:18,LIB,"LP, PM, NG","In House # CHDC/KS/7, front of Ministry of minerals, water and energy resources",-17.79881,25.15173,No Rain,Urban,-,0,No,Buildings,-,-,12.0,Yes,15,5,,,,BM40617; BM29415,,,,,,Yes,1.0,,,Feces is from Breastfeeding female. ,,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1022,,LIB080817,2017-05-08,10:10,LIB,"LP, NG",In yard,-17.79765,25.15296,No Rain,Residential,-,0,Yes,Buildings,-,-,9.0,No,,4,,,,BM29415; BM40617,-,-,-,-,-,-,,-,-,"Seems healthy, Running towards building material",,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1023,,LIB090517,2017-05-09,10:25,LIB,Kabelo,Opposite Water Lily Lodge,-,-,No Rain,Residential,-,-,No,Buildings,-,-,9.0,Yes,-,4,,,,-,-,-,-,-,-,-,,-,-,"Troop looks healthy, no signs of tb",,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1024,,LIB120517,2017-05-12,10:20,LIB,KB,Behind BTC,-,-,No Rain,Residential,,,No,Buildings,,,13.0,,,5,,,,"BM40617, BM29415 (??)",,,,,,,,,,"Not sure about BM 29415, from FOR in LIB?",,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1025,,LIB150517,2017-05-15,16:42,LIB,"LP, KB  ",Crossing from Minestry of Agriculture,-17.79625,25.1546,No Rain,Urban,-,0,No,Buildings,-,-,13.0,Yes,20,6,,,,BM40617; BM29415,-,-,-,-,-,-,,-,-,,,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1026,,LIB020617,2017-06-02,11:05,LIB,KB,"Behind Ron´s buchery, lying by the store-room, outside",-17.79771,25.15499,No Rain,Residential,,,Yes,Buildings,,,9.0,Yes,,3,,,,"BM40617, BM29415",,,,,,,,,,,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1027,,LIB050617,2017-06-05,17:00,LIB,"LP, TS, KV",Botsheld of B.T.C.,-17.79846,25.15453,No Rain,Residential,,0,No,Buildings,,,9.0,Yes,10,2,,,,"BM29415, BM40617",1,,BM 40617 Swollen testicles,,,,,,,,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1028,,LIB070615,2017-06-07,12:05,LIB,"LP, CM, KB",at markedplace behind Shell filling station,-17.79615,25.15416,No Rain,Urban,,10,No,Buildings,,,9.0,Yes,,4,,,,"BM40617, BM29415",,,,,,,,,,Cant see where the other part of the troop is. ,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1029,,LIB090617,2017-06-09,12:30,LIB,"LP, KB, ES, TS, CM",AT BTC,-17.7965,25.15607,No Rain,Residential,,0,Yes,Buildings,,,8.0,No,,3,,,,"BM29415, BM40617",2,,"BM29415 swollen redish nose, swollen head and testicles, not skinny. Male with swollen testicles",,,,,,,,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1030,,LIB110617,2017-06-11,12:37,LIB,KB,AT BTC,-17.796606,25.15597,No Rain,Residential,,10,No,Buildings,,,13.0,Yes,,2,,,,"BM40617, BM29415",1,,"BM29415 swollen redish nose, swollen head and testicles, not skinny. Male with swollen testicles",,,,,,,,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1031,,LIB130617,2017-06-13,17:47,LIB,"LP, TS, KV",Ministry of Agriculture,-17.79582,25.15473,No Rain,Urban,,0,No,Buildings,,,24.0,No,,3,,,,,1,,"Adult with swollen face and hunched, has very dark face",2,"2 sub-adults, one with fracture in las 1/3 of tail, y¡the other limping left foot",,,,,Are running probably into den but could not find,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1032,,LIB190617,2017-06-19,15:26,LIB,"LP, KV, TM",At building material behind C.T.O.,-17.79661,25.15599,No Rain,Urban,,50,No,Buildings,,,8.0,Yes,15,2,,,,"BM40617, BM29415",2,,"BM29415 swollen testicles and watery eyes, female S-A watery eyes, hair standing, slim",,,,,,,2 juveniles playing. A undidentifiable male with RC,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1033,,LIB210617,2017-06-21,11:11,LIB,"LP, KV, ES",At front of outside bathroom of C.T.O.,-17.79695,25.15582,No Rain,Urban,,0,Yes,Buildings,,,9.0,Yes,15,3,,,,"BM40617, BM29415",1,,BM29415 swollen face,,,,,,,Did not do cat food test because people around (feeding wildlife?),,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1034,,LIB260617,2017-06-26,11:00,LIB,"LP, KV, AX",Behind Mandela Pub,-17.79782,25.15576,No Rain,Urban,,70,Yes,Buildings,,,8.0,No,20,2,,,,"BM40617, BM29415",1,,BM29415 swollen face,,,,,,,"Troop split in two, 5 BM crossed street to yellow house and 3 run towards Mandela pub",,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1035,,LIB290617,2017-06-29,15:36,LIB,"LP, KV, KV",Behind Kasane Electronics,-17.79758,25.15459,No Rain,Urban,,0,No,Buildings,,,8.0,Yes,,2,,,,"BM40617, BM29415",,,,,,,,,,,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1036,,LIB050717,2017-07-05,16:23,LIB,"LP, KV, KVW, OB",,-17.79704,25.15708,No Rain,Urban,,70,No,Buildings,,,7.0,Yes,,3,,,,"BM29415, BM40617",,,,,,,,,,Juveniles seem slim,,,,,,,,,,,2017.0,7.0,1.0,"(7.0, 2017.0)"
1037,,LIB070717,2017-07-07,11:44,LIB,"LP, KV, CM",Yard of pink house,-17.79757,25.15409,No Rain,Residential,,20,Yes,Buildings,,,7.0,Yes,,2,,,,BM40617,,,,,,,,,,Two individuals came out from pit latrine. Seem slim.,,,,,,,,,,,2017.0,7.0,1.0,"(7.0, 2017.0)"
1038,,LIB130717,2017-07-13,10:32,LIB,"LP, KVW, AB",Across from pink house,-17.7976,25.15459,No Rain,Urban,21,0,No,Buildings,Hole in Ground,,7.0,No,,2,,,,BM40617,,,,,,,,,,in day den?,,,,,,,,,,,2017.0,7.0,1.0,"(7.0, 2017.0)"
1039,,LIB040817,2017-08-04,8:38,LIB,"LP, KV",Left corner Builders World,-17.796348, 25.155146,No Rain,Urban,18,100,Yes,Buildings,,,7.0,Yes,10,3,,,,BM40617,,,,,,,,,,,,,,,,,,,,,2017.0,8.0,1.0,"(8.0, 2017.0)"
1040,,LIB100817,2017-08-10,15:37,LIB,"LP, KV",Car parking of ministry of agriculture,-17.796231,25.155073,No Rain,Urban,,0,No,Buildings,,,8.0,Yes,,5,,,,"BM45817, BM40617, BM45717, BM45617",2,3,Bm45617 ad BM40617 enlarged testicles,1,Juvenile with notch in nose ,,,,,,,,,,,,,,,,2017.0,8.0,1.0,"(8.0, 2017.0)"
1041,,LIB180817,2017-08-18,11:20,LIB,"LP, OB",Private yard behind Moto Vac,-17.79731,25.15383,No Rain,Urban,21,0,No,Buildings,,,7.0,Yes,15,3,,,,"BM45617, BM45717, BM45817, BM40617",1,2,BM40617 maybe with swollen testicles,,,,,,,Forraging  ,,,,,,,,,,,2017.0,8.0,1.0,"(8.0, 2017.0)"
1042,,LIB300817,2017-08-30,9:00,LIB,"LP, OB",Bathroom corner of Builders World,-17.79677,25.1555,No Rain,Urban,22,0,No,Buildings,,,7.0,Yes,15,4,,,,"BM45617, BM45717, BM40617, BM45817",,,,,,,,,,BM45817 got hitten by a car and died two hours later :(. PLAT was intimitating them and run away.,,,,,,,,,,,2017.0,8.0,1.0,"(8.0, 2017.0)"
1043,,LIB060917,2017-09-06,11:50,LIB,"LP, GK  ",Front yard of house  ,-17.79864,25.15211,No Rain,Residential,26,0,Slight ,Buildings,,,5.0,Yes,10,4,,,,"BM40617, BM45617, BM45717",1,5,Swollen testicles,,,,,,,Restung abnd playing around an outside oven ,,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
1044,,LIB110917,2017-09-11,17:10,LIB,LP,,-17.79578,25.15461,No Rain,Urban,32,0,Slight ,Buildings,,,6.0,Yes,10,3,,,,"BM40617, BM45717, BM45617",1,5,BM 40617 Swollen testicles,,,,,,,Going to den? Where at 1 m in building material ,,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
1045,,LIB120917,2017-09-12,9:00,LIB,LP,Behind Moto Vac,-17.79722,25.15371,No Rain,Residential,23,0,Slight ,Buildings,,,2.0,No,,2,,,,BM45617,,,,,,,,,,Strong signal from BM40617 but nos seen. In trash of House,,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
1046,,LIB150917,2017-09-15,9:59,LIB,LP,"Backyard of house with tall walls, behind Moto Vac",-17.79767,25.15301,No Rain,Urban,30,0,Slight ,Buildings,,,5.0,No,15,,,,,"BM45717, BM45617, BM40617",,,,,,,,,,,,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
1047,,LIB270917,2017-09-27,12:41,LIB,LP,Behind Minestry of Agriculture,-17.79568,25.15485,No Rain,Urban,35,0,No,Buildings,,,4.0,No,,1+,,,,"BM40617, BM45717  ",1,,SA slightly swollen nose,,,,,,,,,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
1048,,LIB051017,2017-10-05,18:30,LIB,"LP, PK",Runing front of library,-17.796838,25.154488,No Rain,Urban,32,10,No,Buildings,,,4.0,Yes,5,,,,,BM40617,,,,,,,,,,"Could not identifie ear tags, was too dark",,,,,,,,,,,2017.0,10.0,1.0,"(10.0, 2017.0)"
1049,,LIB221117,2017-11-22,16:00,LIB,LP,At big water tanks in Plateau,-17.801364,25.157667,No Rain,Urban,27,100,No,Heavily degraded,,,4.0,Yes,,2,,,,"BM40617, BM45617, BM45717",1,4,"Juv pig nose, lost hair on 3/4 part of tail ",1,BM45617 slightly limping back right,,,,,Juv foraging. Ad seem stressed looking for other mongoose?,,,,,,,,,,,2017.0,11.0,1.0,"(11.0, 2017.0)"
1050,,LIB271117,2017-11-27,14:37,LIB,LP,Behind B.T.C. customer service center,-17.79666,25.15593,No Rain,Urban,29,70,No,Buildings,,,4.0,Yes,15,2,,,,BM40617,1,2,"Juv swollen nose, small testicles. Last 1/4 oftail without hair, except tuff on tip, slim.",,,,,,,Secod Juv looks healthi but slim. Ad with Left yellow and scar on the right.,,,,,,,,,,,2017.0,11.0,1.0,"(11.0, 2017.0)"
1051,,LIB111217,2017-12-11,12:03,LIB,LP,Busrank Kasane,-17.79735,25.15698,No Rain,Urban,,98,Slight ,Buildings,,,5.0,Yes,,3,,,,BM40617,2,3,"BM40617 swollen testicles, female SA swollen nose",1,"Juv dislocated, no hair on tip of tail",,,,,Juv with ear tag but could not see the color. Run towards Buildersworld,,,,,,,,,,,2017.0,12.0,1.0,"(12.0, 2017.0)"
1052,,LIB181217,2017-12-18,10:10,LIB,LP,At red elevated water tanks Plateau,-17.800572,25.161089,No Rain,Urban,29,30,Slight ,Heavily degraded,Building Material,,3.0,No,10,1,,,,BM40617,,,,,,Yes,2.0,,,At least one more between building material. ,,,,,,,,,,,2017.0,12.0,1.0,"(12.0, 2017.0)"
1053,,LIB020118,2018-01-02,11:17,LIB,"LP, KV",In Yard of plot front of Water tanks PLAT,-17.80174,25.15809,No Rain,Residential,,50,Slight ,Heavily degraded,Hole in Ground,,4.0,No,5,,,,,BM40017,1,2,Dark face and swollen face,1,scar below left eye,,,,,In the same plot as Plat troop ,1,PLAT/LIB,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
1054,,LIB170118,2018-01-17,11:55,LIB,"LP, KV",Under red water tank at Plateau soccer field,-17.800608,25.161097,No Rain,Residential,29,70,Slight ,Heavily degraded,Building Material,,2.0,No,,,,,,,,,,,,,,,,Hiding in den and bush. On with left yellow can´t be identifyed. PLAT was denning here a few weeks ago.,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
1055,,LIB180118,2018-01-18,11:08,LIB,"LP, KV",Near Iswiza Travel Agency,-17.804344,25.159869,No Rain,Residential,28,35,Slight ,Heavily degraded,,,1.0,Yes,,,,,,BM40617,,,,,,,,,,LIB between WDL and PLAT. Calling and seems to try do join PLAT,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
1056,,,2016-01-12,10:16,MOGO,CA,MOW-D2,17.79968,25.24802,,,,,,,,,2.0,,,-,,,,-,-,,-,-,-,yes,,no,no,,,,,,,,,,,,2016.0,1.0,1.0,"(1.0, 2016.0)"
1057,,MOGO130116,2016-01-13,18:35,MOGO,CA,MOW-D2,17.79968,25.24802,,,,,,,,,3.0,No,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,,2016.0,1.0,1.0,"(1.0, 2016.0)"
1058,,MOGO020216,2016-02-02,11:02,MOGO,CA,foraging at soccer fields ,17.78918,25.16469,,,,,,,,,10.0,No,,,,,,radiocollar,-,,-,-,-,no,,no,no,foraging across entire field ,,,,,,,,,,,2016.0,2.0,1.0,"(2.0, 2016.0)"
1059,,MOGO220216,2016-02-22,13:20,MOGO,CA,Went from soccer fields to Kgapamadi,17.78837,25.1633,,,,,,,,,10.0,No,,-,,3,,radiocollar,-,,-,-,-,no,,no,no,3 pregnant females,,,,,,,,,,,2016.0,2.0,1.0,"(2.0, 2016.0)"
1060,,MOGO030316,2016-03-03,11:29,MOGO,CA and Daniel,foraging,17.79351,25.16175,,,,,,,,,14.0,No,,2,,,,2 with Radiocollars (one functioning),-,,-,-,-,no,,no,no,,,,,,,,,,,,2016.0,3.0,1.0,"(3.0, 2016.0)"
1061,,MOGO090316,2016-03-09,12:04,MOGO,CA,On mowana golf course ,17.78865,25.1584,,,,,,,,,7.0,No,,-,,,,"RadiocollarMOGO, Aqua Collar",-,,-,-,-,no,,no,no,very close to mowana troop,,,,,,,,,,,2016.0,3.0,1.0,"(3.0, 2016.0)"
1062,,MOGO230316,2016-03-23,17:07,MOGO,CA,crossing the road near school- going towards the ministry of education ,-,-,,,,,,,,,30.0,No,,13,,,,"RadiocollarMOGO, Aqua Collar",-,,-,-,-,no,,no,no,,,,,,,,,,,,2016.0,3.0,1.0,"(3.0, 2016.0)"
1063,,MOGO050416,2016-04-05,18:15,MOGO,CA,In Kgapamade- foraging near den site,,,,,,,,,,,10.0,No,,2,,,,RadiocollarMOGO,-,,-,-,-,no,,no,no,Very comfortable with residents- one was fed by a spoon,,,,,,,,,,,2016.0,4.0,1.0,"(4.0, 2016.0)"
